PA Code,NSC Code,NCES Code,AUN Code,ULCS Code,SRC School ID,School Name (ULCS),Publication Name,Publication Name Alpha List,Abbreviated Name,Year Opened,School Level,Admission Type,Current Grade Span Served,Grade Span at Scale,Phasing-In,Phasing-Out,Governance,Management Organization,School Reporting Category,Alternate Education Type,Major Intervention,Major Intervention Year,Community School Cohort,CTE Status,Title I Designation,Federal Accountability Designation,City Council District,GPS Location,Multiple Addresses,Street Address,City,State,Zip Code,Phone Number,Fax Number,Website,School Leader Name,Learning Network,Assistant Superintendent,FACE Liaison Name,FACE Liaison Email,FACE Liaison Phone Number,Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12
3724,,421899003724,126515001,7530,753,ROWEN SCHOOL,William Rowen School,"Rowen, William School",Rowen,1938,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,9,"40.05930676, -75.1486472",N/A,6841 N 19TH ST,PHILADELPHIA,PA,19126,215-400-3550,215-400-3551,https://rowen.philasd.org/,MR JAMES MURRAY JR,Network 7,CONSTANCE HORTON,Darlene Bates-Harper,dbatesharper@philasd.org,215-400-5883,1,1,1,1,1,1,0,0,0,0,0,0,0
6767,,421899006767,126515001,7730,773,ROBERTO CLEMENTE MIDDLE SCHOOL,Roberto Clemente School,"Clemente, Roberto Middle School",Clemente,1916,Middle,Neighborhood,06-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,Acceleration,2010-2011,,,0,,7,"40.006819, -75.129736",N/A,122 W ERIE AVE,PHILADELPHIA,PA,19140,215-400-3930,215-400-3931,https://clemente.philasd.org/,MS CLAUDETTE WILLIAMS-STONE,Acceleration,SEAN CONLEY,Lisa Wade,lwade@philasd.org,215-400-3930,0,0,0,0,0,0,1,1,1,0,0,0,0
3845,393205,421899003845,126515001,8010,801,ABRAHAM LINCOLN HIGH SCHOOL,Abraham Lincoln High School,"Lincoln, Abraham High School",Lincoln,1950,High,Neighborhood,09-12,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,Programs,0,,6,"40.04310838, -75.04479221",N/A,3201 RYAN AVE,PHILADELPHIA,PA,19136,215-400-3300,215-400-3301,https://lincoln.philasd.org/,MR JACK NELSON JR,Network 4,NOAH TENNANT,Lyn Johnson,ljohnson13@philasd.org,215-400-5884,0,0,0,0,0,0,0,0,0,1,1,1,1
3855,393407,421899003855,126515001,8020,802,NORTHEAST HIGH SCHOOL,Northeast High School,Northeast High School,Northeast,1957,High,Neighborhood,09-12,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,Programs,0,,10,"40.05564409, -75.07118355",N/A,1601 COTTMAN AVE,PHILADELPHIA,PA,19111,215-400-3200,215-400-3201,https://nehs.philasd.org/,MR OMAR CROWDER,Network 1,TED DOMERS,Joy McIntosh,jmcintosh@philasd.org,215-400-5888,0,0,0,0,0,0,0,0,0,1,1,1,1
6527,393323,421899006527,126515001,8030,803,GEORGE WASHINGTON HIGH SCHOOL,George Washington High School,"Washington, George High School","Washington, George",1963,High,Neighborhood,09-12,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,2017-2018,Programs,0,,10,"40.10598577, -75.02723013",N/A,10175 BUSTLETON AVE,PHILADELPHIA,PA,19116,215-400-3100,215-400-3101,https://gwhs.philasd.org/,MS SUSAN THOMPSON,Network 4,NOAH TENNANT,Joy McIntosh,jmcintosh@philasd.org,215-400-5888,0,0,0,0,0,0,0,0,0,1,1,1,1
8039,393394,421899006904,126515001,8040,804,ARTS ACADEMY AT BENJAMIN RUSH,Arts Academy at Benjamin Rush,Arts Academy at Benjamin Rush,Rush,2008,High,Special Admit,09-12,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,10,"40.08253275, -74.9752061",N/A,11081 KNIGHTS RD,PHILADELPHIA,PA,19154,215-400-3030,215-400-3031,https://rush.philasd.org/,MS LATOYIA BAILEY,Network 1,TED DOMERS,Marcus Davis,mdavis9@philasd.org,215-400-5859,0,0,0,0,0,0,0,0,0,1,1,1,1
N/A,393263,,126515001,8070,807,OIC CADI,OIC CADI,OIC Career and Academic Development Institute (CADI),OIC CADI,2004,Transition/Overage School,Alternative,09-12,N/A,0,0,Contracted,Opportunities Industrialization Centers of America,Alternate Schools,Accelerated,N/A,N/A,,,0,,1,"39.958322, -75.144801",N/A,444 N 3RD ST,PHILADELPHIA,PA,19123,215-567-2410,215-567-2421,https://www.philaoic.org/,,Opportunity,RYAN SCALLON,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
N/A,393249,,126515001,8080,808,EXCEL ACADEMY NORTH,Excel Academy North,Excel Academy North,Excel North,2005,Transition/Overage School,Alternative,09-12,N/A,0,0,Contracted,Camelot Education,Alternate Schools,Accelerated,N/A,N/A,,,0,,5,"39.978134, -75.177658",N/A,1435 N 26TH ST,PHILADELPHIA,PA,19121,215-684-5080,,http://cameloteducation.org/our-schools/accelerated-schools/excel-academy-north,MR RYAN MULLER,Opportunity,RYAN SCALLON,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
7072,393524,421899000572,126515001,8090,809,SWENSON ARTS/TECH HIGH SCHOOL,Swenson Arts and Technology High School,Swenson Arts and Technology High School,Swenson,2000,High,Citywide,09-12,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,Comprehensive,0,,10,"40.0921093, -75.01398863",N/A,2750 RED LION RD,PHILADELPHIA,PA,19114,215-400-3140,215-400-3141,https://swenson.philasd.org/,MS JUDITH HAUGHTON,Network 13,JONATHAN BROWN,Catalina Monteiro,cmonteiro@philasd.org,215-400-5879,0,0,0,0,0,0,0,0,0,1,1,1,1
N/A,393252,,126515001,8100,810,GATEWAY TO COLLEGE,Gateway to College - Community College of Philadelphia,Gateway to College - Community College of Philadelphia,Gateway to College,2006,Transition/Overage School,Alternative,09-12,N/A,0,0,Contracted,Community College of Phila,Alternate Schools,Accelerated,N/A,N/A,,,0,,5,"39.9629017, -75.16627046",N/A,1700 SPRING GARDEN ST,PHILADELPHIA,PA,19130,215-751-8540,,http://www.ccp.edu/academic-offerings/high-school-student-programs/gateway-college,,Opportunity,RYAN SCALLON,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
7253,,421899003836,126515001,8120,812,CASTOR GARDENS MIDDLE SCHOOL,Castor Gardens Middle School,Castor Gardens Middle School,Castor Gardens,1928,Middle,Neighborhood,06-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,9,"40.052367, -75.069086",N/A,1800 COTTMAN AVE,PHILADELPHIA,PA,19111,215-400-3190,215-400-3191,https://wwilson.philasd.org/,MR SHAWN MCGUIGAN,Network 8,SHAKEERA WARTHEN,Lisania Alvarez-Baldwin,lalvarezbaldwin@philasd.org,215-400-5878,0,0,0,0,0,0,1,1,1,0,0,0,0
8493,,421899007703,126515001,8130,,NORTHEAST COMMUNITY PROPEL ACADEMY,Northeast Community Propel Academy,Northeast Community Propel Academy,Propel Academy,2021,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,6,"40.045775289859506, -75.04413272617913",N/A,7500 ROWLAND AVE,PHILADELPHIA,PA,19136,215-400-8350,,https://ncpa.philasd.org/,MRS DYWONNE SIMPSON,Network 9,TAMARA EDWARDS,Joy McIntosh,jmcintosh@philasd.org,215-400-5888,1,1,1,1,1,1,1,1,1,0,0,0,0
6824,,421899006824,126515001,8160,816,BALDI MIDDLE SCHOOL,Baldi School,Baldi Middle School,Baldi,1971,Middle,Neighborhood,06-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,10,"40.09331609, -75.05217234",N/A,8801 VERREE RD,PHILADELPHIA,PA,19115,215-400-3090,215-400-3091,https://baldi.philasd.org/,MR LUKE HOSTETTER,Network 8,SHAKEERA WARTHEN,Jaime Serrano,jlserrano@philasd.org,215-400-5898,0,0,0,0,0,0,1,1,1,0,0,0,0
N/A,393306,,126515001,8190,819,ONE BRIGHT RAY-FAIRHILL CAMPUS,One Bright Ray - Fairhill Campus,One Bright Ray - Fairhill,OBR Fairhill,2004,Transition/Overage School,Alternative,09-12,N/A,0,0,Contracted,International Education and Community Initiatives,Alternate Schools,Accelerated,N/A,N/A,,,0,,7,"39.99376434, -75.13801882",N/A,2820 N 4TH ST,PHILADELPHIA,PA,19133,215-423-1776,215-425-1213,http://www.onebrightraycommunity.org/school-life/obr-team/fairhill-campus/,,Opportunity,RYAN SCALLON,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
3758,,421899003758,126515001,8200,820,ETHAN ALLEN SCHOOL,Ethan Allen School,"Allen, Ethan School","Allen, Ethan",1930,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,6,"40.0294252, -75.06268841",N/A,6329 BATTERSBY ST,PHILADELPHIA,PA,19149,215-400-3270,215-400-3271,https://ethanallen.philasd.org/,MRS CASSANDRA HOUSTON,Network 9,TAMARA EDWARDS,Joy McIntosh,jmcintosh@philasd.org,215-400-5888,1,1,1,1,1,1,1,1,1,0,0,0,0
6529,,421899006529,126515001,8210,821,J.H. BROWN ACADEMICS PLUS SCHL,Joseph H. Brown School,"Brown, Joseph H. School","Brown, Joseph",1937,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,6,"40.04392183, -75.02460195",N/A,3600 STANWOOD ST,PHILADELPHIA,PA,19136,215-400-3320,215-400-3321,https://jhbrown.philasd.org/,MS ARTHUREA SMITH,Network 9,TAMARA EDWARDS,Jaime Serrano,jlserrano@philasd.org,215-400-5898,1,1,1,1,1,1,1,1,1,0,0,0,0
3762,,421899003762,126515001,8230,823,KENNEDY C. CROSSAN SCHOOL,Kennedy C. Crossan School,"Crossan, Kennedy C. School",Crossan,1924,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,10,"40.06144841, -75.08155085",N/A,7350 BINGHAM ST,PHILADELPHIA,PA,19111,215-400-3160,215-400-3161,https://crossan.philasd.org/,MS KHADIJAH BRIGHT,Network 8,SHAKEERA WARTHEN,Joy McIntosh,jmcintosh@philasd.org,215-400-5888,1,1,1,1,1,1,0,0,0,0,0,0,0
3763,,421899003763,126515001,8240,824,HAMILTON DISSTON SCHOOL,Hamilton Disston School,"Disston, Hamilton School",Disston,1924,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,2019-2020,,0,,6,"40.02836911, -75.04658904",N/A,6801 COTTAGE ST,PHILADELPHIA,PA,19135,215-400-3350,215-400-3351,https://disston.philasd.org/,MRS MICHELE HUTZ,Network 9,TAMARA EDWARDS,Troy Sanders,tlsanders@philasd.org,215-400-5899,1,1,1,1,1,1,1,1,1,0,0,0,0
3764,,421899003764,126515001,8250,825,EDWIN FORREST SCHOOL,Edwin Forrest School,"Forrest, Edwin School",Forrest,1929,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,6,"40.034440, -75.035891",N/A,7300 COTTAGE ST,PHILADELPHIA,PA,19136,215-400-3330,215-400-3331,https://forrest.philasd.org/,MR VANCE QUITMAN-MCNEAR,Network 12,JAMINA CLAY,Marcus Davis,mdavis9@philasd.org,215-400-5859,1,1,1,1,1,1,0,0,0,0,0,0,0
3765,,421899003765,126515001,8260,826,FOX CHASE SCHOOL,Fox Chase School,Fox Chase School,Fox Chase,1949,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,10,"40.076307, -75.082129",N/A,500 RHAWN ST,PHILADELPHIA,PA,19111,215-400-3170,215-400-3171,https://foxchase.philasd.org/,MS ANGELIQUE LEIZEROWICZ,Network 8,SHAKEERA WARTHEN,Jaime Serrano,jlserrano@philasd.org,215-400-5898,1,1,1,1,1,1,0,0,0,0,0,0,0
3766,,421899003766,126515001,8270,827,THOMAS HOLME SCHOOL,Thomas Holme School,"Holme, Thomas School",Holme,1950,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,6,"40.054988, -75.008965",N/A,9125 ACADEMY RD,PHILADELPHIA,PA,19114,215-400-3130,215-400-3131,https://holme.philasd.org/,MRS CRYSTLE ROYE-GILL,Network 9,TAMARA EDWARDS,Marcus Davis,mdavis9@philasd.org,215-400-5859,1,1,1,1,1,1,1,1,1,0,0,0,0
3769,,421899003769,126515001,8300,830,MAYFAIR SCHOOL,Mayfair School,Mayfair School,Mayfair,1949,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,6,"40.03945436, -75.05339332",N/A,3001 PRINCETON AVE,PHILADELPHIA,PA,19149,215-400-3280,215-400-3281,https://mayfair.philasd.org/,MR WILLIAM DAY JR,Network 9,TAMARA EDWARDS,Lyn Johnson,ljohnson13@philasd.org,215-400-5884,1,1,1,1,1,1,1,1,1,0,0,0,0
3770,,421899003770,126515001,8310,831,J. HAMPTON MOORE SCHOOL,J. Hampton Moore School,"Moore, J. Hampton School",Moore,1952,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,9,"40.049135, -75.076912",N/A,6900 SUMMERDALE AVE,PHILADELPHIA,PA,19111,215-400-3180,215-400-3181,https://moore.philasd.org/,MR TIMOTHY GLYNN,Network 8,SHAKEERA WARTHEN,Lyn Johnson,ljohnson13@philasd.org,215-400-5884,1,1,1,1,1,1,0,0,0,0,0,0,0
3773,,421899003773,126515001,8340,834,SOLOMON SOLIS-COHEN SCHOOL,Solomon Solis-Cohen School,"Solis-Cohen, Solomon School",Solis-Cohen,1948,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,6,"40.044644, -75.064725",N/A,7001 HORROCKS ST,PHILADELPHIA,PA,19149,215-400-3250,215-400-3251,https://soliscohen.philasd.org/,MS MICHELINA SERIANNI,Network 8,SHAKEERA WARTHEN,Lyn Johnson,ljohnson13@philasd.org,215-400-5884,1,1,1,1,1,1,0,0,0,0,0,0,0
7234,,421899003774,126515001,8350,835,GILBERT SPRUANCE SCHOOL,Gilbert Spruance School,"Spruance, Gilbert School",Spruance,1949,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,7,"40.03756142, -75.07232936",N/A,6401 HORROCKS ST,PHILADELPHIA,PA,19149,215-400-3290,215-400-3291,https://spruance.philasd.org/,MR KWAND LANG,Network 9,TAMARA EDWARDS,Marcus Davis,mdavis9@philasd.org,215-400-5859,1,1,1,1,1,1,1,1,1,0,0,0,0
3771,,421899003771,126515001,8360,836,RHAWNHURST SCHOOL,Rhawnhurst School,Rhawnhurst School,Rhawnhurst,1949,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,10,"40.05869601, -75.05898166",N/A,7809 CASTOR AVE,PHILADELPHIA,PA,19152,215-400-3220,215-400-3221,https://rhawnhurst.philasd.org/,MS JOY ELLIS,Network 8,SHAKEERA WARTHEN,Marcus Davis,mdavis9@philasd.org,215-400-5859,1,1,1,1,1,1,0,0,0,0,0,0,0
3760,,421899003760,126515001,8370,837,WATSON COMLY SCHOOL,Watson Comly School,"Comly, Watson School",Comly,1929,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,10,"40.12096486, -75.0091088",N/A,1001 BYBERRY RD,PHILADELPHIA,PA,19116,215-400-3010,215-400-3011,https://comly.philasd.org/,MR RAYMOND REALDINE,Network 8,SHAKEERA WARTHEN,Joy McIntosh,jmcintosh@philasd.org,215-400-5888,1,1,1,1,1,1,0,0,0,0,0,0,0
7235,,421899003779,126515001,8380,838,LOUIS H. FARRELL SCHOOL,Louis H. Farrell School,"Farrell, Louis H. School",Farrell,1959,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,10,"40.06657162, -75.05241476",N/A,8300 CASTOR AVE,PHILADELPHIA,PA,19152,215-400-3230,215-400-3231,https://farrell.philasd.org/,MR PETER JEPSEN,Network 8,SHAKEERA WARTHEN,Lyn Johnson,ljohnson13@philasd.org,215-400-5884,1,1,1,1,1,1,1,1,1,0,0,0,0
3781,,421899003781,126515001,8390,839,A.L. FITZPATRICK SCHOOL,A.L. Fitzpatrick School,"Fitzpatrick, A. L. School",Fitzpatrick,1960,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,10,"40.080306, -74.976529",N/A,11061 KNIGHTS RD,PHILADELPHIA,PA,19154,215-400-3060,215-400-3061,https://fitzpatrick.philasd.org/,MS KAREN WHITE,Network 8,SHAKEERA WARTHEN,Jaime Serrano,jlserrano@philasd.org,215-400-5898,1,1,1,1,1,1,1,1,1,0,0,0,0
3803,,421899003803,126515001,8400,840,ANNE FRANK SCHOOL,Anne Frank School,"Frank, Anne School","Frank, Anne",1962,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,10,"40.088288, -75.028222",N/A,2000 BOWLER ST,PHILADELPHIA,PA,19115,215-400-3070,215-400-3071,https://annefrank.philasd.org/,MR MAX KOMINS,Network 8,SHAKEERA WARTHEN,Lyn Johnson,ljohnson13@philasd.org,215-400-5884,1,1,1,1,1,1,0,0,0,0,0,0,0
3801,,421899003801,126515001,8410,841,ROBERT B. POLLOCK SCHOOL,Robert B. Pollock School,"Pollock, Robert B. School",Pollock,1962,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,6,"40.0457222, -75.04414659999999",N/A,3001 RYAN AVE,PHILADELPHIA,PA,19152,215-400-3210,215-400-3211,https://pollock.philasd.org/,MS YVETTE JACKSON,Network 9,TAMARA EDWARDS,Joy McIntosh,jmcintosh@philasd.org,215-400-5888,1,1,1,1,1,1,1,1,1,0,0,0,0
4727,,421899004727,126515001,8420,842,STEPHEN DECATUR SCHOOL,Stephen Decatur School,"Decatur, Stephen School",Decatur,1964,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,10,"40.095818, -74.970535",N/A,3500 ACADEMY RD,PHILADELPHIA,PA,19154,215-400-3050,215-400-3051,https://decatur.philasd.org/,MR DOUGLAS STROBEL,Network 8,SHAKEERA WARTHEN,Joy McIntosh,jmcintosh@philasd.org,215-400-5888,1,1,1,1,1,1,1,1,1,0,0,0,0
4726,,421899004726,126515001,8430,843,JOSEPH GREENBERG SCHOOL,Joseph Greenberg School,"Greenberg, Joseph School",Greenberg,1964,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,10,"40.09608652, -75.05771102",N/A,600 SHARON LN,PHILADELPHIA,PA,19115,215-400-3080,215-400-3081,https://greenberg.philasd.org/,MS GINA HUBBARD,Network 8,SHAKEERA WARTHEN,Dalila Bedoya,dbedoya@philasd.org,215-400-5866,1,1,1,1,1,1,1,1,1,0,0,0,0
4961,,421899004961,126515001,8440,844,WILLIAM H. LOESCHE SCHOOL,William H. Loesche School,"Loesche, William H. School",Loesche,1965,Elementary,Neighborhood,00-05,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,10,"40.11358364, -75.02386784",N/A,595 TOMLINSON RD,PHILADELPHIA,PA,19116,215-400-3020,215-400-3021,https://loesche.philasd.org/,MS SHERIN KURIAN,Network 8,SHAKEERA WARTHEN,Lyn Johnson,ljohnson13@philasd.org,215-400-5884,1,1,1,1,1,1,0,0,0,0,0,0,0
N/A,393233,,126515001,8450,845,YESPHILLY,YESPhilly,YESPhilly,YESPhilly,2013,Transition/Overage School,Alternative,09-12,N/A,0,0,Contracted,Youth Empowerment Services,Alternate Schools,Accelerated,N/A,N/A,,,0,,5,"39.9944643, -75.15412760",N/A,2709 N BROAD ST,PHILADELPHIA,PA,19132,215-769-0340,215-972-2329,http://www.yesphilly.org,,Opportunity,RYAN SCALLON,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
8386,393329,421899007588,126515001,8460,846,PHILA LEARNING ACADEMY-SOUTH,Philadelphia Learning Academy South,Philadelphia Learning Academy South (PLAS),PLAS,2009,Transition/Overage School,Alternative,09-12,N/A,0,0,District,Phila Board of Education,Alternate Schools,Intervention/Accelerated,N/A,N/A,,,0,,3,"39.96971371, -75.21013521",N/A,4300 WESTMINSTER AVE,PHILADELPHIA,PA,19104,215-400-9080,215-400-9081,https://plasouth.philasd.org/,MR DARRYL BLACKWELL,Innovation,RYAN SCALLON,Linda Maldonado,lmaldonado@philasd.org,215-400-5863,0,0,0,0,0,0,0,0,0,1,1,1,1
8385,393552,421899007603,126515001,8470,847,PHILA LEARNING ACADEMY-NORTH,Philadelphia Learning Academy North,Philadelphia Learning Academy North (PLAN),PLAN,2009,Transition/Overage School,Alternative,08-12,N/A,0,0,District,Phila Board of Education,Alternate Schools,Intervention/Accelerated,N/A,N/A,,,0,,7,"40.01425525, -75.12599679",N/A,4224 N FRONT ST,PHILADELPHIA,PA,19140,215-400-9050,215-400-9051,https://planorth.philasd.org/,MR JAMAL DENNIS,Innovation,RYAN SCALLON,LuQman Abdullah,labdullah@philasd.org,215-400-5852,0,0,0,0,0,0,0,0,1,1,1,1,1
N/A,393424,,126515001,8540,854,PENNYPACK HOUSE SCHOOL,Pennypack House School,Pennypack House School,Pennypack,1952,Transition/Overage School,Alternative,09-12,N/A,0,0,District,Phila Board of Education,Alternate Schools,Justice,N/A,N/A,,Programs,0,,6,"40.032021, -75.019689",N/A,7901 STATE RD,PHILADELPHIA,PA,19136,215-685-7752,215-335-5393,https://pennypackhouse.philasd.org/,MS BARBARA WELLS,Innovation,RYAN SCALLON,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
8328,393567,421899007548,126515001,8560,856,THE WORKSHOP SCHOOL,The Workshop School,The Workshop School,The Workshop,2013,High,Citywide,09-12,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,Programs,0,,3,"39.95530589, -75.21855329",N/A,221 S HANSON ST,PHILADELPHIA,PA,19139,215-400-7730,215-400-7731,https://workshopschool.philasd.org/,MRS AYANNA WALKER,Innovation,RYAN SCALLON,Troy Sanders,tlsanders@philasd.org,215-400-5899,0,0,0,0,0,0,0,0,0,1,1,1,1
N/A,,,126515001,8690,869,CROSSROADS ACCELERATED ACADEMY,Crossroads Accelerated Academy,Crossroads Accelerated Academy,Crossroads Accel,2009,Transition/Overage School,Alternative,07-10,N/A,0,0,District,Phila Board of Education,Alternate Schools,Accelerated,N/A,N/A,,,0,,3,"39.96971371, -75.21013521",N/A,4300 WESTMINSTER AVE,PHILADELPHIA,PA,19104,215-400-9070,215-400-9071,https://crossroads-accelerated.philasd.org/,DR KIMBERLY GRAHN,Innovation,RYAN SCALLON,N/A,N/A,N/A,0,0,0,0,0,0,0,1,1,1,1,0,0
5041,,421899005041,126515001,8770,877,HANCOCK DEMONSTRATION SCHOOL,John Hancock Demonstration School,John Hancock Demonstration School,Hancock Demonstration,2016,Elementary-Middle,Neighborhood,00-08,N/A,0,0,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,0,,10,"40.06774728, -74.98842793",N/A,3700 MORRELL AVE,PHILADELPHIA,PA,19114,215-400-3120,215-400-3121,https://hancock.philasd.org/,MS MELISSA BRAGG,Network 8,SHAKEERA WARTHEN,Marcus Davis,mdavis9@philasd.org,215-400-5859,1,1,1,1,1,1,1,1,1,0,0,0,0
8298,393492,421899007506,126515001,8780,878,PHILADELPHIA VIRTUAL ACADEMY,Philadelphia Virtual Academy,Philadelphia Virtual Academy (PVA),PVA,2013,Elementary-Middle-High,Virtual,00-12,N/A,0,0,District,Phila Board of Education,Virtual,,N/A,N/A,,,0,,5,"39.96102159, -75.16264405",N/A,440 N BROAD ST,PHILADELPHIA,PA,19130,215-400-3110,215-400-3111,https://pva.philasd.org/,MR DAVID ANDERSON,Innovation,RYAN SCALLON,Joy McIntosh,jmcintosh@philasd.org,215-400-5888,1,1,1,1,1,1,1,1,1,1,1,1,1
N/A,390081,,126515001,8860,886,ONE BRIGHT RAY MANSION ACCEL,One Bright Ray Mansion,One Bright Ray Mansion,OBR Mansion,2018,Transition/Overage School,Alternative,09-12,N/A,0,0,Contracted,International Education and Community Initiatives,Alternate Schools,Accelerated,N/A,N/A,,,0,,5,"39.99074371, -75.18402464",N/A,3133 RIDGE AVE,PHILADELPHIA,PA,19121,,,https://www.onebrightraycommunity.org/school-life/obr-team/mansion-campus/,,Opportunity,RYAN SCALLON,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
N/A,A26193,,126515001,8870,887,ONE BRIGHT RAY MANSION EVENING,One Bright Ray Mansion Evening,One Bright Ray Mansion Evening,OBR Mansion Evn,2018,Transition/Overage School,Alternative,09-12,N/A,0,0,Contracted,International Education and Community Initiatives,Alternate Schools,Adult Diploma,N/A,N/A,,,0,,5,"39.99074371, -75.18402464",N/A,3133 RIDGE AVE,PHILADELPHIA,PA,19121,,,https://www.onebrightraycommunity.org/school-life/obr-team/mansion-adult-campus/,,Opportunity,RYAN SCALLON,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
N/A,390035,,126515001,8890,889,ONE BRIGHT RAY-SIMPSON CAMPUS,One Bright Ray - Simpson Campus,One Bright Ray - Simpson,OBR Simpson,2007,Transition/Overage School,Alternative,09-12,N/A,0,0,Contracted,International Education and Community Initiatives,Alternate Schools,Accelerated,N/A,N/A,,,0,,7,"40.00528, -75.10560096",N/A,1142 E ERIE AVE,PHILADELPHIA,PA,19124,215-744-6000,,http://www.onebrightraycommunity.org/school-life/obr-team/simpson-campus/,,Opportunity,RYAN SCALLON,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
N/A,,,126515001,8891,,ONE BRIGHT RAY SIMPSON - EVENING,One Bright Ray Simpson - Evening,One Bright Ray Simpson  - Evening,,2022,Transition/Overage School,Alternative,09-12,N/A,0,0,Contracted,International Education and Community Initiatives,Alternate Schools,,N/A,N/A,,,0,,7,"40.00526092831342, -75.10560837167722",N/A,1142 E ERIE AVE,PHILADELPHIA,PA,19124,215-744-6000,,,ARKADIY YELMAN,Opportunity,RYAN SCALLON,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
N/A,,,126515001,8900,890,RE-ENGAGEMENT CENTER,Re-Engagement Center,Re-Engagement Center (REC),Re-Engagement,2008,Transition/Overage School,Alternative,09-12,N/A,0,0,District,Phila Board of Education,Alternate Schools,Justice,N/A,N/A,,,0,,5,"39.96102159, -75.16264405",N/A,440 N BROAD ST,PHILADELPHIA,PA,19130,215-400-6700,215-400-4179,https://www.philasd.org/opportunitynetwork/reengagement/,,Opportunity,RYAN SCALLON,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1
